species
Cercopithecus preussi
Cercopithecus solatus
Cercopithecus species
Cercopithecus wolfi
Cercopithifilaria japonica
Cercospora apii
Cercospora arachidicola
Cercospora beticola
Cercospora caribaea
Cercospora caricis
Cercospora extensa
Cercospora henningsii
Cercospora kikuchii
Cercospora mitteriana
Cercospora resedae
Cercospora sojina
Cercospora sorghi
Cercospora sp
Cercospora vicosae
Cercospora zeae-maydis
Cercospora zeina
Cercosporella euphorbiacearum
Cercotrichas coryphaeus
Cerebratulus lacteus
Cerebratulus sp
Cereus jamacaru
Ceriodaphnia cornuta
Ceriodaphnia dubia
Ceriodaphnia reticulata
Ceriops tagal
Ceriporiopsis subvermispora
Cerithidea decollata
Cerithium literatum
Cernuella globuloidea
Cernuella sp
Cerodinium mediterraneum
Ceropegia ampliata
Ceropegia aristolochioides
Ceropegia dolichophylla
Ceropegia macmasteri
Ceropegia seticorona
Ceropegia spp
Ceropegia striata
Ceroplastes destructor
Ceroplastes myricae
Ceroplesis thunbergi
Cerovoceras brevidomus
Cervus elaphus
Cervus timorensis
Ceryle rudis
Cestrum aurantiacum
Cestrum laevigatum
Cestrum parqui
Cetiosaurus mogrebiensis
Cetiosaurus oxoniensis
Cetonia dominula
Cetorhinus maximus
Chabertia ovina
Chaceon macphersoni
Chaceon maritae
Chaenactis douglasii
Chaenocephalus aceratus
Chaenotheca chloroxantha
Chaerephon ansorgei
Chaerephon bemmeleni
Chaerephon leucogaster
Chaerephon nigeriae
Chaerephon pumila
Chaerephon pumilus
Chaerephon pusillus
Chaetobromus dregeanus
Chaetocarpus africanus
Chaetoceros calcitrans
Chaetoceros curvisetus
Chaetoceros gracilis
Chaetoceros muelleri
Chaetoceros neogracilis
Chaetocnema pulla
Chaetodon kleini
Chaetomium aureum
Chaetomium globosum
Chaetops frenatus
Chaetopsina mellitolunae
Chaetopterus sp
Chaetospania capella
Chalara elegans
Chalarodon madagascariensis
Chalcides polylepis
Chalciporus africanus
Chalcomitra amethystina
Chalinus albitibialis
Chamaeangis gracilis
Chamaeangis letouzeyi
Chamaeangis pauciflora
Chamaeangis spiralis
Chamaeangis thomensis
Chamaecrista nigricans
Chamaecytisus mollis
Chamaegigas intrepidus
Chamaeleo africanus
Chamaeleo brevicornis
Chamaeleo calyptratus
Chamaeleo chamaeleo
Chamaeleo chamaeleon
Chamaeleo chameleon
Chamaeleo lateralis
Chamaeleo montium
Chamaeleo pardalis
Chamaeleo pfefferi
Chamaeleo quadricornis
Chamaeleo senegalensis
Chamaemelum mixtum
Chamaemelum nobile
Chamaerops humilis
Chambardia wahlbergi
Chameleo montium
Chameleon chameleo
Channa maculata
Channa punctatus
Channallabes alvarezi
Chanos chanos
Chaperiopsis stephensoni
Chara aspera
Chara hispida
Chara sp
Chara zeylanica
Characella pachastrelloides
Characella tuberosa
Charactopygus frequens
Charadrius alexandrinus
Charadrius marginatus
Charadrius pecuarius
Charidotis auroguttata
Charidotis pygmaea
Charonia tritonis
Charonina equi
Chasmanthera dependens
Chebbioceras erfoudense
Cheilanthes deltoidea
Cheilanthes viridis
Cheilinus trilobatus
Cheilodactylus fasciatus
Cheilomenes propinqua
Cheilomenes sulphurea
Cheimacheramus rossi
Cheimerius nufar
Cheiridopsis denticulata
Cheiridopsis imitans
Cheiridopsis pilosula
Cheiridopsis ponderosa
Cheirogaleus adipicaudatus
Cheirogaleus crossleyi
Cheirogaleus major
Cheirogaleus medius
Cheirogaleus minusculus
Cheirogaleus ravus
Cheirogaleus sibreei
Cheiroseius sp
Chelictinia riocourii
Chelidonichthys capensis
Chelifichthys goujeti
Chelon labrosus
Chelonia mydas
Chelonus curvimaculatus
Chelonus sp
Chelophyes appendiculata
Chelophyes contorta
Chelopistes meleagridis
Chemositia tugenensis
Chenanisuchus lateroculi
Chenia ruigtevleia
Chenolea diffusa
Chenopodiaceae subfam
Chenopodium album
Chenopodium amaranticolor
Chenopodium ambrosioides
Chenopodium opulifolium
Chenopodium pallidicaule
Chenopodium quinoa
Chenopodium sp
Chenopodium spp
Cherax destructor
Cherax preissii
Cherax quadricarinatus
Cherax quinquecarinatus
Chersina angulata
Chersophilus duponti
Cheumatopsyche sp
Chiasmia assimilis
Chiasmia inconspicua
Chiastopsylla rossi
Chicken astrovirus
Chicoreus ramosus
Chicorium intybus
Chilecomadia valdiviana
Chilidorthis tecta
Chilo orichalcociliellus
Chilo partellus
Chilo sacchariphagus
Chilo sp
Chilocorus bipustulatus
Chilocorus nigritus
Chiloglanis anoterus
Chiloglanis neumanni
Chiloglanis paratus
Chiloglanis pretoriae
Chilomastix mesnili
Chilon robustus
Chilostomella oolina
Chilostomella spp
Chilotheridium pattersoni
Chimarra ambulans
Chimarra marginata
Chimpanzee adenovirus
Chinese hamster
Chionanthus battiscombei
Chionoecetes opilio
Chirocephalus diaphanus
Chirodactylus brachydactylus
Chiromantes eulimene
Chiromantes haematocheir
Chiromantis petersii
Chiromantis xerampelina
Chironia baccifera
Chironomus riparius
Chironomus sp
Chironomus spp
Chironomus tentans
Chiropodomys gliroides
Chiropsalmus quadrigatus
Chirotherium barthii
Chitinophaga pinensis
Chlaenius pallipes
Chlamydia pneumoniae
Chlamydia psittaci
Chlamydia sp
Chlamydia trachomatis
Chlamydomonas reinhardtii
Chlamydomonas sp
Chlamydophila abortus
Chlamydophila pecorum
Chlamydophila pneumoniae
Chlamydophila psittaci
Chlamydoselachus africana
Chlamydotis undulata
Chlamys varia
Chlidonias hybridus
Chlidonias niger
Chlorella fusca
Chlorella minutissima
Chlorella pyrenoidosa
Chlorella sorokiniana
Chlorella sp
Chlorella vulgaris
Chloridium constrictospora
Chloris gayana
Chloris roxburghiana
Chloris ventricosa
Chloris virgata
Chlorocebus aethiops
Chlorocebus pygerythrus
Chlorocebus tantalus
Chlorocyathus monteiroae
Chlorolestes apricans
Chlorolestes tessellatus
Chloropeta gracilirostris
Chlorophora excelsa
Chloroscombrus chrysurus
Chnootriba similis
Choerolophodon pygmaeus
Choffatella decipiens
Chondracanthus acicularis
Chondracanthus chamissoi
Chondrodactylus angulifer
Chondrodactylus bibronii
Chondropetalum deustum
Chondropsis semiviridis
Chonopeltis australis
Chonopeltis australissimus
Chonopeltis lisikili
Chonopeltis liversedgei
Chonopeltis minutus
Chorioptes bovis
Chorisochismus dentex
Choritaenia capensis
Choromytilis meridionalis
Choromytilus meridionalis
Chororapithecus abyssinicus
Chorthippus brunneus
Chorthippus parallelus
Chortolirion angolense
Chorus giganteus
Chouious tianzeus
Christella parasitica
Christinus marmoratus
Chromaphyosemion splendopleure
Chromaspirina okemwai
Chromidotilapia guntheri
Chromidotilapia schoutedeni
Chromis dimidiata
Chromis savornini
Chromis ternatensis
Chromis weberi
Chromobacterium violaceum
Chromobacterium viscosum
Chromodoris cavae
Chromolaena odorata
Chroococcidiopsis sp
Chrysalidocarpus madagascariensis
Chrysanthemoides incana
Chrysanthemoides monilifera
Chrysanthemum cinerariaefolium
Chrysanthemum fontanesii
Chrysanthemum fuscatum
Chrysanthemum macrocarpum
Chrysanthemum morifolium
Chrysanthemum myconis
Chrysanthemum trifurcatum
Chrysanthemum viscidehirtum
Chrysaora fulgida
Chrysaora hysoscella
Chrysemys picta
Chryseobacterium balustinum
Chryseobacterium gleum
Chryseobacterium indologenes
Chryseobacterium joostei
Chryseobacterium meningosepticum
Chryseobacterium scophthalmum
Chryseomonas luteola
Chrysichthys auratus
Chrysichthys nigrodigitatus
Chrysichthys praecox
Chrysichthys sp
Chrysilla lauta
Chrysoblephus anglicus
Chrysoblephus gibbiceps
Chrysoblephus laticeps
Chrysoblephus puniceus
Chrysobothris amberestris
Chrysochloris asiatica
Chrysochromulina sp
Chrysococcyx caprius
Chrysocoma ciliata
Chrysocythere ornata
Chrysolina clathrata
Chrysolina pardalina
Chrysolina sp
Chrysolophus pictus
Chrysomya bezziana
Chrysomya chloropyga
Chrysomya marginalis
Chrysomya megacephala
Chrysomya putoria
Chrysomyia bezziana
Chrysonilia sitophila
Chrysoperla carnea
Chrysophyllum albidum
Chrysophyllum gorungosanum
Chrysophyllum madagascariensis
Chrysophyllum perpulchrum
Chrysopogon aucheri
Chrysopogon gryllus
Chrysopogon plumulosus
Chrysopogon serrulatus
Chrysopogon zizanioides
Chrysoporthe austroafricana
Chrysoporthe cubensis
Chrysoporthella hodgesiana
Chrysops dimidiata
Chrysops silacea
Chrysospalax trevelyani
Chrysosporium pannorum
Chthamalus dentatus
Chukrasia tabularis
Chuniodrilus congoensis
Chydorus cf
Chydorus eurynotus
Cibicidoides kullenbergi
Cibicidoides mundulus
Cibicidoides wuellerstorfi
Cibirhiza albersiana
Cibotium barometz
Cicada barbara
Cicadella viridis
Cicadulina mbila
Cicadulina storeyi
Cicer arietinum
Cichla ocellaris
Cichlidae fry
Cichlidogyrus aegypticus
Cichlidogyrus dossoui
Cichlidogyrus halli
Cichlidogyrus philander
Cichlidogyrus tilapiae
Ciconia ciconia
Ciconia minor
Ciconia nigra
Ciconiphilus decimfasciatus
Cimex lectularius
Cinara cupressi
Cinclus cinclus
Cineraria atriplicifolia
Cineraria cyanomontana
Cineraria deltoidea
Cineraria dryogeton
Cineraria glandulosa
Cineraria lobata
Cineraria lyrata
Cinnamomum angustifolium
Cinnamomum camphora
Cinnamomum verum
Cinnamomum zeylanicum
Cinnamosma fragrans
Cinnyricinclus leucogaster
Cinnyris afer
Cinnyris bouvieri
Cinnyris chalybeus
Cinnyris reichenowi
Cinnyris talatala
Cintractia limitata
Cinusa tetrodontis
Ciona intestinalis
Cipadessa boiviniana
Circaetus fasciolatus
Circellium bacchus
Circulifer haematoceps
Circus macrosceles
Circus pygargus
Circus spilonotus
Cirolana fluviatilis
Cirriphyllum crassinervium
Cirrospilus ambiguus
Cirsium vulgare
Cirsocerithium collignoni
Cissampelos capensis
Cissampelos hirta
Cissampelos mucronata
Cissampelos owariensis
Cissampelos pareira
Cissampelos sympodialis
Cissoanthonomus tuberculipennis
Cissus aralioides
Cissus cornifolia
Cissus populnea
Cissus quadrangularis
Cissus rotundifolia
Cisticola aridula
Cisticola cantans
Cisticola carruthersi
Cistus albidus
Cistus creticus
Cistus crispus
Cistus incanus
Cistus ladanifer
Cistus ladaniferus
Cistus monspeliensis
Cistus salviaefolius
Cistus salvifolius
Cistus sp
Cistus villosus
Citellus fulvus
Citharexylum spinosum
Cithariniella petterae
Citharinus citharus
Citrobacter freundii
Citrobacter koseri
Citrobacter sp
Citropsis articulata
Citropsis gabunensis
Citrostichus phyllocnistoides
Citrullus colocynthis
Citrullus lanatus
Citrus aurantifolia
Citrus aurantium
Citrus cedra
Citrus clementina
Citrus latifolia
Citrus limon
Citrus macrophylla
Citrus medica
Citrus paradisi
Citrus reticulata
Citrus sinensis
Citrus species
Citrus unshiu
Citrus volkameriana
Civettictis civetta
Cladanthus arabicus
Cladanthus mixtus
Cladiella kashmani
Cladodactyla brunspicula
Cladonia species
Cladophialophora carrionii
Cladophora glomerata
Cladoraphis cyperoides
Cladosporium carrionii
Cladosporium cladosporioides
Cladosporium cucumerinum
Cladosporium herbarum
Cladosporium musae
Cladosporium resinae
Cladosporium sp
Cladosporium trichoides
Cladostemon kirkii
Clamator glandarius
Clambus uranus
Clania glenlyonensis
Claopodium whippleanum
Clarias agboyiensis
Clarias angolensis
Clarias batrachus
Clarias camerunensis
Clarias ebriensis
Clarias gariepinus
Clarias lazera
Clarias liocephalus
Clarias mossambicus
Clarias ngamensis
Clarias pachynema
Clarias sp
Clasmatocolea rigens
Clasmatocolea vermicularis
Clathria sp
Clathrus archeri
Clausena anisata
Clausena suffruticosa
Clausocalanus arcuicornis
Clausocalanus brevipes
Clausocalanus laticeps
Clausocalanus sp
Clavator moreleti
Clavella alata
Clavellotis pagri
Clavellotis sargi
Clavellotis strumosa
Clavibacter michiganensis
Claviceps africana
Claviceps cynodontis
Claviceps cyperi
Claviceps paspali
Claviceps purpurea
Claviceps sorghi
Clavigralla tomentosicollis
Clavispora lusitaniae
Clavulina wisoli
Clayia theresae
Cleistanthus bakonensis
Cleistanthus schlechteri
Cleistopholis patens
Cleistostoma edwardsii
Clematis brachiata
Clematis flammula
Cleome arabica
Cleome gynandra
Cleome hirta
Cleome monophylla
Cleome rutidosperma
Cleome viscosa
Cleopatra cridlandi
Cleopatra elata
Clerodendrum buchholzii
Clerodendrum eriophyllum
Clerodendrum formicarum
Clerodendrum glabrum
Clerodendrum myricoides
Clerodendrum umbellatum
Cleruchoides noackae
Clethrionomys glareolus
Cletocamptus confluens
Cletocamptus retrogressus
Cletodes pseudodissimilisoris
Clibanarius eurysternus
Clibanarius laevimanus
Clibanarius virescens
Clidemia hirta
Cliffortia graminea
Cliffortia ruscifolia
Cliffortia tricuspidata
Clinostomoides brieni
Clinostomum complanatum
Clinostomum metacercariae
Clinostomum sp
Clinus acuminatus
Clinus cottoides
Clinus ornatus
Clinus spatulatus
Clinus spp
Clinus superciliosus
Clio piatkowskii
Clio pyramidata
Clio sulcata
Cliona viridis
Clitaetra irenae
Clitocybe amoenolens
Clitocybe cokeri
Clitocybe elegans
Clitocybe fragrans
Clitocybe mutabilis
Clitocybe umbrinopurpurascens
Clitostethus arcuatus
Clivia gardenii
Clivia miniata
Clivia mirabilis
Clivia robusta
Clivia sp
Cloeodes bicoloratus
Cloeodes portabilis
Cloeon cambouei
Cloeon emmanueli
Cloeotis percivali
Clonopsis gallica
Clonostachys rosea
Clostridium acetobutylicum
Clostridium beijerinckii
Clostridium botulinum
Clostridium butyricum
Clostridium cellulolyticum
Clostridium cellulovorans
Clostridium difficile
Clostridium lituseburense
Clostridium novyi
Clostridium perfringens
Clostridium purinilyticum
Clostridium saccharobutylicum
Clostridium septicum
Clostridium sordellii
Clostridium sp
Clostridium sporogenes
Clostridium stercorarium
Clostridium tetani
Clostridium thermocellum
Clostridium thermosulfurogenes
Clostridium welchii
Cloudina riemkeae
Clupavus maroccanus
Clutia pulchella
Clymenella torquata
Clypeaster aegyptiacus
Clypeaster rangianus
Clypeobarbus bomokandi
Cnaphalocrocis medinalis
Cnemidophorus vanzoi
Cneorum tricoccon
Cneorum trimerum
Cnestis ferruginea
Cnicus benedictus
Cnidium officinale
Cnidoscolus aconitifolius
Coarctotermes clepsydra
Coatonipulex coatoni
Cobetia sp
Cobitis lutheri
Cobitis tetralineata
Cocalus gibbosus
Coccidioides immitis
Coccidioides posadasii
Coccidoxenoides perminutus
Coccinella algerica
Coccinella septempunctata
Coccinia palmata
Coccocarpia palmicola
Coccocarpia stellata
Coccolithus pelagicus
Cocconeis placentula
Cocconia concentrica
Coccophagus atratus
Coccophora langsdorfii
Coccorhagidia gressitti
Cocculus hirsutus
Coccus alpinus
Coccus hesperidum
Coccus longulus
Cochliobolus heterostrophus
Cochliobolus lunatus
Cochliobolus miyabeanus
Cochliobolus sativus
Cochliobolus spicifer
Cochlospermum planchonii
Cochlospermum tinctorium
Cochylis campuloclinium
Coconut lethal
Cocos nucifera
Coddia rudis
Codiaeum variegatum
Codium capitatum
Codium cicatrix
Codium duthieae
Codium extricatum
Codium prostratum
Codium tenue
Codonellopsis morchella
Coelaemenodera minuta
Coelastrum microporum
Coeliades libeon
Coelocaryon preussii
Coelocephalapion camarae
Coelocephalapion gandolfoi
Coelogorgia palmosa
Coelomomyces utahensis
Coelonia fulvinotata
Coelonia solani
Coenagrion mercuriale
Coenobita pseudorugosus
Coenobita rugosus
Coenobita spp
Coffea anthonyi
Coffea arabica
Coffea canephora
Coffea charrieriana
Coffea commersoniana
Coffea eugenioides
Coffea humblotiana
Coffea kianjavatensis
Coffea mapiana
Coffea mauritiana
Coffea millotii
Coffea pseudozanguebariae
Coffea robusta
Coffea vatovavyensis
Coffea vohemarensis
Cogniauxia podolaena
Cola acuminata
Cola anomala
Cola caricaefolia
Cola cauliflora
Cola gigantea
Cola greenwayi
Cola lepidota
Cola nitida
Cola sp
Colchicum coloratum
Colchicum scabromarginatum
Coleochloa setifera
Coleomegilla maculata
Coleonema album
Coleonema aspalathoides
Coleonema calycinum
Coleonema pulchellum
Coleonema virgatum
Coleroa senniana
Coleura afra
Coleus barbatus
Colisa labiosa
Colitis striatus
Colius colius
Colius striatus
Collema coccophorum
Collema subnigrescens
Colletes claripes
Colletoecema dewevrei
Colletoecema magna
Colletogloeopsis molleriana
Colletogloeopsis zuluensis
Colletogloeum nubilosum
Colletotrichum acutatum
Colletotrichum coccodes
Colletotrichum coffeanum
Colletotrichum dematium
Colletotrichum gloeosporioides
Colletotrichum graminicola
Colletotrichum higginsianum
Colletotrichum kahawae
Colletotrichum lindemuthianum
Colletotrichum lupini
Colletotrichum musae
Colletotrichum sp
Colletotrichum sublineolum
Colletotrichum trifolii
Collybia tamatavae
Colobodus hogardi
Colobomycter pholeter
Colobus angolensis
Colobus badius
Colobus guereza
Colobus polykomos
Colobus satanas
Colobus sp
Colocasia esculenta
Cololejeunea capuronii
Cololejeunea deroinii
Cololejeunea florencei
Colomerus oculivitis
Colomerus vitis
Colophospermum mopane
Colopus wahlbergii
Colotis agoye
Colotis eris
Colotis subfasciatus
Colpias mollis
Colpocephalum turbinatum
Colpoda inflata
Coltricia pyrophila
Coluber hippocrepis
Columba guinea
Columba livia
Columba palumbus
Columbarium quadrativaricosum
Columella aspera
Colutea arborescens
Colutea istria
Coluzea kallistropha
Coluzea madagascarensis
Coluzea naxa
Comahuesuchus brachybuccalis
Comamonas sp
Comamonas testosteroni
Comanthus sp
Comanthus wahlbergi
Combretum aculeatum
Combretum apiculatum
Combretum caffrum
Combretum collinum
Combretum erythrophyllum
Combretum exalatum
Combretum hartmannianum
Combretum hereroense
Combretum illairii
Combretum imberbe
Combretum kraussii
Combretum mkuzense
Combretum molle
Combretum mossambicense
Combretum nelsonii
Combretum nigricans
Combretum padoides
Combretum paniculatum
Combretum petrophilum
Combretum psidioides
Combretum racemosum
Combretum vendae
Combretum woodii
Combretum zeyheri
Cometaster pyrula
Cominella eburnea
Commelina africana
Commelina benghalensis
Commelina diffusa
Commelina erecta
Commelina mascarenica
Commelina purpurea
Commelina scandens
Commicarpus fruticosus
Commicarpus helenae
Commiphora africana
Commiphora campestris
Commiphora confusa
Commiphora dinteri
Commiphora glaucescens
Commiphora guillaumini
Commiphora guillauminii
Commiphora harveyi
Commiphora holtziana
Commiphora kuneneana
Commiphora marlothii
Commiphora molmol
Commiphora myrrha
Commiphora namaensis
Commiphora neglecta
Commiphora quadricincta
Commiphora sp
Commiphora wightii
Compositocoris senecionus
Compsomyces verticillatus
Compsophis albiventris
Conchocelis phase
Concholepas concholepas
Conchyloctenia tigrina
Condylops erongoensis
Condylopyge eli
Condylostoma magnum
Conganteon kolyadai
Conger conger
Congocepheus hauseri
Congocepheus heterotrichus
Congocepheus orientalis
Congochromis pugnatus
Congoromus flabellatus
Congosaurus bequaerti
Congregibacter litoralis
Conidiobolus coronatus
Conidiobolus obscurus
Conidiobolus thromboides
Coniochaeta boothii
Coniochaeta rhopalochaeta
Coniochaeta subcorticalis
Coniophora puteana
Coniothyrium sp
Coniothyrium zuluense
Conjectura minuta
Connochaetes gnou
Connochaetes taurinus
Connochaetus taurinus
Conochiloides natans
Conoplea mangenotii
Conorhynchus mendicus
Conostylis candicans
Conotrachelus leucophaeatus
Contracaecum multipapillatum
Contracaecum ogmorhini
Contracaecum osculatum
Contracaecum sp
Conus cf
Conus lividus
Conus natalis
Conus pictus
Conus sazanka
Convolvulus althaeoides
Convolvulus mazicum
Convolvulus supinus
Convolvulus tricolor
Conyza bonariensis
Conyza canadensis
Conyza floribunda
Conyza hypoleuca
Conyza newii
Conyza sp
Conyza sumatrensis
Cooperia fuelleborni
Cooperia hungi
Cooperia oncophora
Cooperia pectinata
Cooperia pigachei
Cooperia punctata
Cooperia rotundispiculum
Cooperia yoshidai
Cooperioides hamiltoni
Cooperioides hepaticae
Copa flavoplumosa
Copepod eggs
Copepod nauplii
Cophyla phyllodactyla
Copidodiaptomus numidicus
Copidosoma koehleri
Coprinus cinereus
Coprinus comatus
Coprinus lagopus
Coprinus stercoreus
Copris nepos
Coprotus niveus
Copsychus malabaricus
Copsychus sechellarum
Coptotermes formosanus
Coptotermes havilandi
Coquillettidia aurites
Coquillettidia metallica
Coquillettidia pseudoconopas
Coquimba birchi
Coracinus capensis
Coracopsis nigra
Coracopsis vasa
Corallina officinalis
Corallina sp
Corallium rubrum
Corbicula fluminalis
Corbicula fluminea
Corchorus aestuans
Corchorus capsularis
Corchorus olitorius
Corchorus tridens
Corcyra cephalonica
Cordia africana
Cordia alliodora
Cordia caffra
Cordia dichotoma
Cordia gharaf
Cordia gilletii
Cordia millenii
Cordia platythyrsa
Cordia sinensis
Cordia somaliensis
Cordisepalum phalanthopetalum
Cordulegaster bidentata
Cordulegaster boltonii
Cordulegaster helladica
Cordulegaster picta
Cordulegaster princeps
Cordulegaster trinacriae
Cordyceps militaris
Cordyline fruticosa
Cordylobia anthropophaga
Cordylobia rodhaini
Cordylosaurus subtessellatus
Cordylus anguina
Cordylus anguinus
Cordylus cataphractus
Cordylus cordylus
Cordylus giganteus
Cordylus jordani
Cordylus macropholis
Cordylus melanotus
Cordylus niger
Cordylus oelofseni
Cordylus polyzonus
Coregonus oxyrinchus
Corella eumyota
Corema album
Coreoleuciscus splendidus
Corethromyces hernandoi
Corethron pennatum
Coriandrum sativum
Coriaria myrtifolia
Coriolopsis antleroides
Coriolopsis polyzona
Coriolus versicolor
Cormocephalus morsitans
Cornifrons ulceratalis
Cornops aquaticum
Cornu aspersum
Cornucopina antlera
Cornucopina bryonyae
Cornucopina elongata
Cornulaca monacantha
Cornus florida
Corollithion kennedyi
Corollospora fusca
Coronilla glauca
Coronophora gregaria
Coronopus didymus
Corriebaatar marywaltersae
Cortaderia archboldii
Cortaderia selloana
Corticium roseum
Corticium sp
Cortinarius brunneus
Cortinarius rubellus
Corvus albus
Corvus splendens
Corycaeus ovalis
Corycium orobanchoides
Corymbellus aureus
Corymbia calophylla
Corymbia henryi
Corymbia variegata
Corynanthe paniculata
Corynebacterium bovis
Corynebacterium diphtheriae
Corynebacterium glutamicum
Corynebacterium jeikeium
Corynebacterium nitrilophilus
Corynebacterium pseudodiphthericum
Corynebacterium pseudotuberculosis
Corynebacterium sp
Corynebacterium urealyticum
Corynebacterium xerosis
Corynespora torulosa
Corynosoma sp
Coryphaenoides striaturus
Coryphodema tristis
Coscinaraea monile
Coscinodiscus bouvet
Coscinodiscus gigas
Coscinodiscus radiatus
Cosmarium subprotumidum
Cosmiomma hippopotamensis
Cosmocerca ornata
Cosmopolites sordidus
Cosmos bipinnatus
Cossypha caffra
Costularia brevicaulis
Costularia natalensis
Costus afer
Cosymbotus platyurus
Cotesia chilonis
Cotesia flavipes
Cotesia glomerata
Cotesia marginiventris
Cotesia plutellae
Cotesia sesamiae
Cotesia vanessae
Cotesia vestalis
Cottontail rabbit
Cotula anthemoides
Cotula bracteolata
Cotula burchellii
Cotula cinerea
Cotula fallax
Cotula heterocarpa
Cotula mariae
Cotula moseleyi
Cotula sericea
Coturnix coturnix
Coturnix japonica
Coturnix pectoralis
Cotyledon orbiculata
Coua coquereli
Coua gigas
Coua ruficeps
Coveniella poecilophlebia
Cowdria ruminantium
Coxiella burnetii
Cracticus tibicen
Crambe abyssinica
Crambe glabrata
Crambe kilimandscharica
Crambionella stuhlmanni
Crangon uritai
Craspedorrhynchus platystomus
Crassibucca penicula
Crassicauda sp
Crassocephalum bauchiense
Crassocephalum biafrae
Crassocephalum bougheyanum
Crassocephalum crepidioides
Crassocephalum mannii
Crassocephalum montuosum
Crassocephalum rubens
Crassocephalum vitellinum
Crassostrea angulata
Crassostrea cucullata
Crassostrea gigas
Crassostrea talienwhanensis
Crassostrea virginica
Crassula alcicornis
Crassula capitella
Crassula cultrata
Crassula maputensis
Crassula streyi
Crataegus azarolus
Crataegus monogyna
Crataegus oxyacantha
Crataeva religiosa
Craterastrea levis
Craterispermum laurinum
Craterocapsa alfredica
Craterocapsa congesta
Craterocapsa insizwae
Craterocapsa tarsodes
Craterostigma plantagineum
Craterostigma pumilum
Craterostigma wilmsii
Craticula buderi
Craticula elkab
Cratylia argentea
Crematogaster ashmeadi
Crematogaster biroi
Crematogaster chiarinii
Crematogaster clariventris
Crematogaster depressa
Crematogaster mimosae
Crematogaster nigriceps
Crematogaster peringueyi
Crematogaster pygmaea
Crematogaster ranavalonae
Crematogaster schimmeri
Crematogaster sjostedti
Crematogaster sp
Crematogaster striatula
Crenias weddelliana
Crenosoma striatum
Creontiades pallidus
Crepidorhopalon perennis
Crepidorhopalon tenuis
Crepidotus eucalyptinus
Crepis cameroonica
Cretolamna appendiculata
Cribroelphidium mirum
Cricetomys ansorgei
Cricetomys dissimilis
Cricetomys emini
Cricetomys gambianus
Cricetomys kivuensis
Cricodon metabolus
Criconema annuliferum
Criconema orellanai
Criconema silvum
Criconema talanum
Criconemella xenoplax
Criconemoides brevistylus
Criconemoides ornativulvatus
Criconemoides xenoplax
Cricotopus bicinctus
Crinum baumii
Crinum bulbispermum
Crinum delagoense
Crinum kirkii
Crinum lugardiae
Crinum macowani
Crinum macowanii
Crinum moorei
Crinum purpurascens
Crinum stuhlmannii
Crioceris sp
Criodrilus lacuum
Criosarasinella furcillata
Cristatusaurus lapparenti
Crithagra leucopterus
Crithidia fasciculata
Crithidia sp
Crocidolomia pavonana
Crocidosema plebeiana
Crocidura attila
Crocidura canariensis
Crocidura cf
Crocidura congobelgica
Crocidura crenata
Crocidura cyanea
Crocidura fuscomurina
Crocidura goliath
Crocidura luna
Crocidura lusitania
Crocidura mariquensis
Crocidura maurisca
Crocidura montis
Crocidura olivieri
Crocidura osorio
Crocidura pachyura
Crocidura russula
Crocidura sicula
Crocidura spp
Crocidura stenocephala
Crocidura tarfayaensis
Crocidura viaria
Crocidura zimmermanni
Crocodilus niloticus
Crocodylus cataphractus
Crocodylus johnstoni
Crocodylus niloticus
Crocodylus palustris
Crocodylus porosus
Crocosmia aurea
Crocothemis erythraea
Crocus sativus
Crocus species
Crocuta crocuta
Crocuta dietrichi
Croilia mossambica
Cronobacter dublinensis
Cronobacter malonaticus
Cronobacter muytjensii
Cronobacter sakazakii
Cronobacter turicensis
Crossarchus alexandri
Crossarchus obscurus
Crossopteryx febrifuga
Crotalaria agatiflora
Crotalaria brachycarpa
Crotalaria capensis
Crotalaria goodiiformis
Crotalaria grahamiana
Crotalaria incana
Crotalaria intermedia
Crotalaria juncea
Crotalaria lachnophora
Crotalaria medicaginea
Crotalaria ochroleuca
Crotalaria paulina
Crotalaria podocarpa
Crotalaria retusa
Crotalaria saharae
Crotalaria sect
Crotalus atrox
Crotalus mitchellii
Crotalus oreganus
Crotalus viridis
Crotaphatrema bornmuelleri
Crotaphatrema lamottei
Crotaphatrema tchabalmbaboensis
Croton alienus
Croton barorum
Croton goudotii
Croton gratissimus
Croton kimosorum
Croton lobatus
Croton macrostachyus
Croton megalobotrys
Croton megalocarpoides
Croton megalocarpus
Croton menyharthii
Croton mubango
Croton oligandrum
Croton penduliflorus
Croton pseudopulchellus
Croton steenkampianus
Croton sylvaticus
Croton zambesicus
Cruriraja parcomaculata
Cruziana ichnofacies
Cryphaea heteromalla
Cryphonectria cubensis
Cryphonectria eucalypti
Cryphonectria gyrosa
Cryphonectria havanensis
Cryphonectria macrospora
Cryphonectria nitschkei
Cryphonectria parasitica
Cryphonectria radicalis
Cryptoblepharus boutonii
Cryptocarya crassifolia
Cryptocarya glabriflora
Cryptocarya latifolia
Cryptocarya liebertiana
Cryptocarya myrtifolia
Cryptocarya sp
Cryptocarya woodii
Cryptocarya wyliei
Cryptochetum iceryae
Cryptochloris zyli
Cryptococcus albidus
Cryptococcus curvatus
Cryptococcus flavescens
Cryptococcus gattii
Cryptococcus humicola
